Age,Gender,Income,Balance,Vintage,Transaction_Status,Product_Holdings,Credit_Card,Credit_Category,Is_Churn
64,2,4,651941.1,2,1,1,0,2,0
44,2,2,13779,4,1,2,0,2,0
30,1,2,1708989.12,2,0,1,0,1,0
41,2,1,1045625.94,5,1,4,1,1,0
43,2,2,197794.35,3,0,2,1,3,0
38,2,1,55926,2,0,2,1,2,0
35,2,4,890711.64,4,0,4,1,2,0
44,2,1,806968.89,1,0,2,0,1,1
40,2,4,10404,4,0,4,1,1,0
26,2,2,1395123.75,4,1,1,1,2,0
37,1,2,500695.83,3,1,2,1,3,1
39,2,3,1717805.16,0,1,1,0,1,1
39,2,4,493105.68,5,0,1,1,3,0
27,2,3,1050231.15,1,1,2,1,1,0
26,2,3,1493537.4,3,0,1,1,1,0
30,1,4,1144469.07,0,1,1,0,3,0
27,1,2,1444662.45,1,1,1,0,3,1
45,1,2,1193370.84,1,0,2,1,2,1
35,2,3,814554.45,0,0,1,1,1,0
53,1,4,1200221.19,0,1,1,1,1,0
39,1,2,816299.1,2,0,1,1,2,1
46,1,1,583594.74,4,1,2,1,2,1
38,2,3,944313.48,1,0,2,0,3,0
32,2,4,984670.74,4,0,1,1,1,0
28,1,2,329948.46,1,1,2,1,1,1
29,1,3,1454212.53,4,1,2,0,1,0
33,1,1,1110687.75,2,1,2,0,1,0
39,1,1,398694.69,2,0,2,0,2,1
48,2,2,1366297.2,0,0,1,1,2,0
52,1,2,97992,2,0,1,0,1,0
43,1,4,570362.22,4,1,1,0,1,0
29,2,2,1128723.57,3,1,1,1,2,0
52,2,2,81972,4,0,4,1,1,0
36,2,4,950457.06,5,1,2,1,1,0
49,1,1,527624.91,1,0,2,1,2,1
36,2,3,222209.28,4,0,1,0,1,0
54,2,2,749828.16,3,1,1,1,1,1
31,1,1,796926.06,1,1,2,0,3,0
39,2,1,1394407.53,2,1,1,1,1,0
41,1,1,1329516,2,0,2,0,1,0
40,1,1,557658.18,4,1,2,1,2,0
39,1,3,924361.29,1,0,1,1,3,0
68,1,4,672925.5,0,1,1,0,2,0
33,1,4,544618.89,0,0,2,1,1,0
30,2,1,62973,1,0,4,1,3,0
40,2,1,226010.34,0,0,1,0,3,0
26,2,1,1207853.46,4,0,2,1,1,0
33,2,1,748826.37,3,1,2,0,1,0
47,2,4,1020101.58,0,0,1,0,1,0
35,1,4,869305.5,0,0,2,1,1,0
60,1,3,1035528.21,3,1,1,0,1,1
52,2,3,96282,1,0,2,1,2,0
27,2,2,259655.49,4,0,1,0,3,0
33,2,4,696380.04,2,0,2,1,1,0
60,1,1,162685.53,0,1,2,1,3,0
31,1,1,1297382.4,3,0,1,1,2,0
28,2,1,452586.69,1,0,2,1,2,0
66,2,1,286102.35,1,1,1,1,1,1
29,1,3,892807.74,2,1,2,1,1,0
48,2,4,1488864.87,1,1,1,1,1,0
38,1,3,204470.19,1,0,2,1,1,0
32,2,2,90612,1,1,2,1,1,0
26,2,3,213950.79,0,1,1,0,1,0
34,1,3,1430402.13,3,0,1,0,2,0
32,2,3,620620.74,3,0,2,1,1,0
38,2,3,1657362.78,4,0,2,1,1,1
49,1,3,1134887.13,1,0,1,1,1,0
31,1,4,409535.46,2,0,1,1,3,0
64,2,2,819616.5,4,0,2,1,2,0
51,2,3,439683.3,0,0,2,1,2,0
60,2,4,1052971.83,4,1,1,0,2,1
45,2,3,729836.28,3,1,2,1,2,1
31,2,1,932849.37,4,1,4,0,3,0
56,1,3,1580888.88,1,1,2,0,1,0
38,2,1,718041.78,3,1,2,1,1,0
27,1,2,1151620.47,2,1,2,1,3,0
38,2,3,978017.94,2,1,1,1,1,0
24,1,3,1204748.82,0,1,2,1,2,0
39,2,3,26370,0,1,1,1,3,0
42,1,2,615101.94,3,0,4,0,1,1
44,1,2,949399.11,2,1,2,0,1,1
39,1,2,957616.02,2,0,1,0,2,0
34,1,3,595819.17,0,0,1,0,3,1
42,2,3,235163.34,3,1,2,1,1,0
36,2,4,1632926.88,0,1,2,1,1,0
50,1,2,29295,1,1,1,1,1,1
34,1,4,613332.81,3,0,1,1,2,0
51,1,4,901675.26,3,0,1,1,3,1
47,2,3,1367883,1,1,1,0,1,0
39,1,1,874214.01,3,0,1,0,1,0
43,2,2,102447,2,1,1,0,1,0
41,1,4,203032.62,2,1,1,0,3,0
52,2,2,989843.58,0,1,2,1,1,0
28,1,2,1274948.82,3,1,2,0,1,0
42,2,1,1165959.27,2,1,1,1,3,0
40,1,4,232597.35,0,0,2,1,2,0
38,2,3,824660.91,4,0,2,1,1,0
46,2,4,756873.9,4,0,1,1,3,0
40,1,2,994314.33,3,0,2,0,2,0
36,1,4,338998.77,1,0,2,1,3,0
48,2,1,1153921.68,0,1,4,1,1,0
29,2,3,1756518.12,2,0,1,0,2,0
31,1,4,2362372.38,2,1,2,1,2,0
24,2,1,1447627.68,2,0,1,0,2,0
44,2,4,199052.01,2,1,2,1,2,0
38,2,2,964166.4,1,1,1,1,2,0
32,2,1,277756.29,4,0,2,1,1,0
54,2,4,107244,0,0,2,0,1,0
54,1,4,1611641.97,2,1,1,1,2,1
32,2,3,589067.73,4,1,1,1,1,0
39,1,3,1094646.33,4,0,2,0,2,1
63,2,4,546272.91,5,1,1,1,3,0
46,1,4,694166.31,0,1,2,0,1,0
52,1,1,1155579.75,5,0,1,1,2,1
37,1,1,876545.28,1,0,2,1,1,0
35,1,4,1405717.02,2,0,2,1,1,0
50,1,1,775399.68,5,0,1,0,2,1
61,1,4,39195,3,1,2,1,1,0
66,1,2,625663.35,4,0,1,0,1,1
36,1,1,683116.56,2,0,2,0,3,0
47,1,1,102349.89,1,1,2,1,2,1
59,2,4,129555,3,1,2,1,1,0
35,1,2,294968.16,1,0,1,1,1,1
29,2,3,771559.92,1,1,1,0,1,0
37,2,3,611474.4,1,0,1,1,1,1
36,1,1,1443686.85,0,1,1,1,2,0
48,1,4,633321.36,0,1,2,1,1,0
30,1,2,1218915.9,4,0,2,1,1,0
27,1,3,1373748.66,2,1,1,0,1,1
51,2,1,935756.91,2,0,2,1,2,0
27,2,3,406121.76,3,1,2,1,1,0
48,1,3,1172128.23,2,1,1,1,3,0
32,2,3,637143.93,1,0,1,1,1,0
59,2,3,777205.08,2,1,2,1,2,1
44,1,4,1072785.69,3,1,1,0,1,0
36,1,3,1714933.71,4,1,2,1,1,0
43,1,4,179366.76,4,1,1,0,1,0
55,1,4,1565557.38,3,0,2,1,3,1
49,2,2,781197.84,1,1,4,0,2,0
32,2,3,360350.28,1,1,1,0,3,0
39,2,3,740797.74,1,1,1,1,1,1
47,2,4,482473.53,3,0,2,1,2,0
45,1,3,274652.19,0,0,2,1,2,0
35,2,2,2022323.13,3,1,2,0,2,0
65,1,2,50922,4,0,1,1,1,1
29,1,2,1604143.62,3,1,1,0,1,0
33,1,3,1382204.7,2,0,2,0,2,1
49,2,2,88029,1,1,2,1,1,0
34,2,3,314407.98,0,0,2,1,3,1
31,2,2,73044,0,0,1,0,3,0
57,1,2,794937.96,1,0,1,1,2,0
57,2,4,548150.76,2,1,2,0,3,1
36,2,2,590306.31,3,1,2,0,1,0
46,1,1,1296651.24,0,0,1,1,3,0
60,2,2,1286056.26,3,1,1,1,1,1
41,1,4,518977.71,3,0,1,0,1,1
39,1,2,930985.56,1,1,2,0,2,0
24,2,1,21015,1,1,4,1,2,0
33,2,2,885397.05,3,1,1,1,1,0
57,2,3,377608.5,4,0,1,0,1,0
39,2,2,713096.64,3,0,1,1,1,0
45,2,2,1323281.7,3,1,1,0,1,0
44,2,4,142686,4,1,2,0,1,0
45,1,3,808260.84,3,0,1,0,1,1
53,2,2,763647.48,1,1,2,0,1,0
39,1,1,607320.27,1,1,1,1,3,0
48,2,1,221065.02,3,0,2,0,2,1
35,1,3,157259.34,1,0,2,1,3,0
32,1,3,190941.03,1,1,2,0,2,0
44,2,3,272635.38,4,1,2,1,1,0
37,1,3,907751.07,1,1,1,1,3,0
41,2,2,1315847.07,3,1,1,0,3,1
38,1,3,795168.81,3,0,1,0,1,0
53,1,4,1784018.07,1,1,1,0,2,1
32,2,2,1721395.35,1,0,2,1,2,0
39,2,4,453275.37,0,0,2,1,3,0
68,1,4,1290666.87,3,1,1,0,1,1
72,1,3,349099.65,3,1,2,0,1,0
31,2,2,1379499.93,2,0,1,0,2,0
34,2,2,733828.86,4,1,2,0,1,0
48,2,4,302045.13,4,1,2,1,3,0
54,1,1,968238.99,1,1,1,1,2,0
41,1,1,1480832.82,4,0,1,1,2,0
48,2,1,63414,3,1,2,0,2,0
37,2,2,120735,3,1,2,1,1,0
48,1,1,996559.2,3,0,1,0,3,0
50,2,3,906903.36,2,0,2,1,1,0
35,2,2,801237.42,1,0,1,0,3,1
68,2,2,1012079.7,1,1,1,1,2,1
34,2,1,829141.47,1,1,2,0,1,0
41,2,1,630871.92,1,0,2,1,1,0
37,1,3,374373.72,5,1,1,1,1,0
33,2,1,515320.92,0,0,1,1,2,0
34,1,4,1739982.33,3,1,1,1,2,0
31,2,2,254391.39,2,1,1,1,1,0
38,2,2,324612.27,4,0,4,0,3,0
39,1,3,403858.44,3,1,2,1,2,0
24,2,2,892978.38,2,1,2,1,1,0
44,2,4,305155.17,3,1,1,0,1,1
38,2,3,860821.65,3,0,2,1,1,0
40,1,3,991283.22,4,0,2,0,3,0
49,2,3,1471715.82,4,0,2,1,1,1
35,2,3,497275.74,2,0,2,1,2,0
45,2,3,10998,5,0,2,1,1,1
27,1,4,635165.91,3,0,2,1,1,0
47,2,1,48411,1,1,2,1,2,0
32,1,1,153819,1,0,2,1,1,0
41,2,4,1510785.81,1,1,2,1,1,1
47,1,1,681998.76,2,1,1,1,1,1
22,2,2,562175.46,0,0,2,1,3,0
52,2,1,922589.46,4,0,1,0,3,0
55,1,1,865754.1,4,0,1,0,2,1
49,1,2,854155.62,0,1,2,0,2,0
39,1,1,730157.22,1,1,1,1,1,0
30,1,1,110151,1,1,1,0,2,0
40,1,1,317083.5,1,0,1,1,2,0
29,1,3,972927.54,1,0,1,1,1,0
29,2,3,2105691.48,3,0,1,0,1,0
51,2,2,757272.15,0,0,1,1,1,1
41,1,2,438754.41,4,0,1,1,1,0
40,2,2,1950873.12,4,1,1,0,3,0
47,1,4,546120.63,1,0,1,1,2,0
36,1,1,2196047.88,4,0,2,0,2,0
54,2,4,1204326.54,2,1,1,0,1,0
27,2,2,976934.7,0,0,2,0,1,0
49,1,1,596872.71,1,1,1,1,3,1
46,1,2,1462010.85,2,0,2,1,2,1
50,1,1,153441,0,0,1,1,3,0
58,2,2,530418.69,2,1,1,1,1,1
31,1,3,1129965.57,2,1,1,1,3,0
38,2,4,424027.98,5,0,2,0,2,0
34,2,3,892924.83,2,0,1,1,1,0
24,1,3,1150549.92,3,1,2,0,1,0
34,2,4,701982.72,3,1,2,1,2,0
29,2,2,264553.11,2,1,2,1,1,0
37,2,1,670123.89,5,1,2,1,1,0
36,2,4,58149,3,1,2,1,2,0
40,2,3,989140.14,2,0,1,0,2,0
29,2,3,978864.93,1,1,2,1,1,0
47,2,4,2070399.6,3,1,1,0,1,0
42,2,1,96543,0,1,2,0,1,0
47,1,4,681778.8,0,1,2,1,2,0
56,2,1,1319382.72,2,0,2,0,2,1
35,1,3,1593023.85,2,0,1,1,2,0
32,2,3,328775.67,1,1,1,1,3,0
59,1,1,835708.32,1,0,2,1,2,0
40,1,4,1785219.12,3,1,1,0,1,0
39,2,4,1494683.37,1,1,1,0,2,0
43,1,2,1005548.49,3,1,2,1,1,1
51,2,1,867211.29,4,1,1,1,1,1
34,2,2,795867.57,5,1,1,0,1,0
27,1,2,277745.22,0,0,2,1,1,0
29,1,1,123377.94,0,1,1,1,3,0
49,2,2,815452.92,3,1,1,0,2,0
64,1,3,1080433.89,0,1,2,0,1,0
34,2,4,1234844.01,5,1,2,1,1,0
39,2,1,1483329.06,4,0,1,0,3,0
36,1,4,1062920.43,0,1,2,1,3,0
44,2,2,612779.94,1,1,4,1,1,0
37,2,1,125532,3,1,2,1,1,0
55,2,1,1053574.65,3,0,1,1,1,0
32,1,3,306943.74,1,0,1,1,3,0
43,2,3,901151.28,4,0,1,1,1,0
54,1,3,715830.93,1,0,1,1,1,1
49,2,2,1071834.75,4,1,1,1,2,0
50,2,1,1748714.58,2,1,2,0,3,0
34,1,1,924347.25,2,0,2,1,2,0
27,2,2,1058871.42,3,0,2,1,1,0
57,1,3,696289.14,1,1,1,1,1,0
50,2,4,217757.07,4,0,2,0,1,0
53,1,4,586838.16,2,1,1,1,2,0
39,2,2,1313562.06,2,1,1,1,1,0
40,1,4,1709860.68,4,1,2,1,1,1
30,1,2,2151102.15,1,1,2,0,3,0
21,2,4,866790.63,0,0,1,0,1,0
31,2,2,997823.43,1,0,1,0,2,0
47,2,3,420970.86,3,0,2,0,1,0
26,1,1,996258.96,3,0,1,1,1,0
29,1,4,155877.21,3,1,2,0,3,0
36,1,2,1395495.99,3,0,2,0,1,0
31,1,4,718620.03,0,0,1,0,2,0
31,2,2,376706.79,3,1,1,1,3,0
26,2,1,292973.4,3,1,2,0,2,0
29,1,4,474994.35,4,1,2,1,3,0
39,2,2,1237251.78,1,0,1,0,2,0
33,2,4,1680973.11,3,0,1,1,2,0
47,2,4,501524.64,1,0,2,1,2,0
39,2,2,1266820.47,2,0,1,1,2,0
43,2,2,3609,1,1,1,1,3,0
33,1,1,1268126.01,3,0,1,0,2,1
33,2,4,868611.69,0,0,2,0,2,0
36,2,4,728464.05,0,1,1,1,2,0
65,2,2,863949.15,1,0,1,0,2,1
34,1,2,347875.11,5,1,2,1,2,0
49,2,4,99024.03,1,0,2,1,1,0
44,2,1,1252318.77,4,1,1,0,1,0
35,1,3,23958,2,0,1,0,2,0
39,2,2,73026,1,1,1,0,1,0
29,2,1,593705.43,1,1,2,1,1,0
38,1,3,808755.21,4,0,1,0,2,0
55,1,1,398320.56,1,0,1,0,3,0
36,2,2,986209.11,3,1,2,1,3,0
28,1,2,11682,2,0,1,1,2,0
42,1,1,497729.97,0,1,2,1,1,0
51,1,3,45929.52,5,0,2,1,1,0
28,1,2,1149138,3,0,2,1,3,0
41,1,3,1764241.47,1,0,1,1,1,0
29,1,3,1283535.99,4,1,1,1,2,0
59,2,1,85806,3,0,2,1,3,1
41,1,1,96696,2,1,2,0,1,0
24,1,3,925058.43,3,0,1,1,3,0
36,2,4,46323,5,0,1,1,1,0
25,2,2,1318391.91,0,0,1,1,1,0
45,2,1,348111.9,4,1,2,0,2,1
53,2,4,276070.23,3,1,2,1,2,0
43,2,1,1045313.91,4,1,2,0,3,0
59,1,2,1261897.83,4,1,2,0,2,1
39,2,3,167378.76,1,1,4,1,2,0
31,1,4,989228.79,0,0,2,1,3,0
59,1,3,1247257.89,4,1,1,0,3,1
29,1,3,778970.97,1,0,1,1,2,0
66,1,4,1094636.34,3,1,1,1,1,1
40,2,2,45576,4,1,2,1,1,0
33,1,2,940265.73,4,1,1,0,2,0
44,1,4,730141.74,4,0,1,1,3,1
46,2,2,1248080.49,5,1,2,1,1,0
33,1,3,896893.74,3,1,2,1,3,0
47,2,4,118728,4,1,2,0,1,0
58,2,1,1065956.94,1,1,1,1,1,0
46,2,1,1234488.15,3,1,1,0,1,0
36,2,2,768404.61,3,0,1,1,1,0
56,2,1,816555.42,2,1,1,1,2,0
47,2,2,489385.89,3,0,1,1,1,1
50,1,3,680137.92,4,1,1,1,2,1
29,2,3,203729.76,3,1,2,1,1,0
40,1,3,870594.3,2,1,2,0,1,1
36,1,1,1034635.41,1,0,1,0,1,0
38,2,2,710994.51,2,1,2,1,1,0
34,2,3,875653.83,0,1,2,1,2,0
45,1,1,300156.21,5,0,2,0,2,1
46,1,1,1052511.84,4,0,2,1,2,1
40,1,3,1160439.57,2,1,2,0,2,0
42,2,3,762128.01,3,1,1,1,3,0
42,1,4,464228.1,3,0,4,0,3,0
50,1,4,1228097.52,0,0,2,1,3,1
42,2,3,154539,0,0,2,1,1,0
37,2,3,788088.96,2,1,1,1,3,0
35,1,4,1011701.25,1,1,1,0,1,0
33,2,4,174456,3,1,2,0,3,0
33,2,1,329915.97,1,1,2,1,1,0
28,1,4,911714.22,1,0,2,1,1,0
42,2,1,1161912.06,4,0,2,1,1,0
41,1,1,633030.75,4,0,1,0,2,0
41,1,1,720801.9,3,1,1,1,1,0
41,1,2,48069,3,0,1,1,1,0
57,1,1,812180.07,1,1,2,1,2,0
35,1,1,66969,0,1,2,1,1,0
44,1,4,1831800.87,2,1,2,1,1,0
29,2,1,796593.42,5,1,1,1,1,0
55,1,3,1263976.2,1,0,2,0,1,1
43,2,2,1243290.96,1,0,1,0,1,0
39,1,2,494542.71,3,0,2,1,3,0
34,2,1,91860.03,3,0,1,1,1,0
44,1,4,406536.66,4,0,1,0,1,1
28,1,3,46671.39,4,0,4,0,2,0
37,2,1,598439.79,3,1,2,1,3,0
39,1,1,1431388.53,1,0,2,0,1,1
35,1,3,113544,4,1,2,0,2,0
48,2,3,159818.76,1,0,2,0,2,0
53,2,3,17397,1,0,1,0,3,0
40,1,2,240611.76,1,1,2,1,2,0
35,2,2,1372077.09,0,0,1,0,2,0
38,1,3,627015.78,4,1,2,1,1,1
42,1,2,706514.13,4,1,1,0,3,0
37,1,1,464580.72,1,1,1,0,1,1
38,2,1,616236.84,2,1,2,1,3,0
38,1,1,995018.94,2,0,1,0,3,0
39,1,4,1796357.34,1,1,2,1,3,0
37,1,1,88533,0,0,2,1,1,0
39,2,4,1370840.67,3,1,2,0,1,0
47,2,1,54819,0,1,1,1,2,1
45,1,1,191782.89,4,1,2,1,2,0
41,1,2,1176642.72,4,0,1,1,2,1
28,2,3,1318276.26,2,1,1,1,1,0
72,1,2,672723.81,3,0,2,1,2,1
25,2,2,256848.66,0,0,1,0,3,0
30,2,2,988896.15,1,0,2,1,1,0
28,2,4,876236.22,3,1,1,1,1,0
45,2,4,986434.74,3,1,2,0,2,0
27,2,2,1067802.03,1,0,2,0,1,0
38,2,4,792845.19,0,1,2,1,1,0
39,2,1,1216237.05,2,0,1,1,2,0
26,2,1,1057955.58,2,0,1,1,2,0
33,2,1,999281.61,4,1,2,1,3,0
63,2,2,385332.39,2,1,1,0,3,0
38,2,3,1008259.47,2,1,1,1,1,0
28,2,4,285065.73,3,0,2,1,1,0
48,1,4,1508521.95,0,1,2,0,1,0
26,1,2,1392711.3,1,0,1,0,1,0
37,1,3,635151.87,1,1,1,1,3,0
36,1,2,124245,4,1,1,1,1,0
39,1,4,1361527.83,0,0,2,1,1,0
62,1,4,441338.4,2,1,2,0,1,1
41,2,3,475524.36,3,0,2,1,1,1
51,1,4,801309.78,1,1,1,1,1,0
51,1,3,1716311.97,3,1,1,1,3,1
41,1,3,876785.13,3,0,4,1,2,0
33,2,3,1180784.88,4,0,2,0,2,0
31,2,1,222054.66,2,1,1,1,2,0
33,1,3,575161.11,2,0,1,0,1,0
49,2,1,583750.71,5,1,2,1,3,0
26,2,3,1610310.51,1,0,2,0,1,0
54,2,2,967438.26,1,1,1,0,3,0
33,1,3,1145685.78,3,1,1,1,3,0
35,2,2,2091314.07,2,1,2,0,2,0
42,1,1,1421413.47,1,0,2,1,1,0
63,2,1,1049633.55,2,1,1,1,1,0
39,2,3,1010329.29,1,0,2,1,1,0
39,1,2,1391760.9,3,0,1,1,1,1
65,1,3,518694.12,2,0,1,1,2,1
67,2,4,801332.19,2,1,2,0,3,0
26,1,1,920268.54,4,0,1,1,3,0
49,2,3,1516439.61,0,1,2,0,1,0
40,1,4,763127.55,3,0,2,1,1,0
39,1,2,69993,2,1,1,0,1,0
40,1,2,1142484.39,4,1,2,1,1,0
39,2,1,516301.29,2,1,2,1,1,0
32,1,3,1119464.19,1,1,2,0,2,0
64,1,3,1357772.94,2,1,2,0,3,1
46,1,4,1163500.56,0,0,1,1,1,0
40,2,2,764138.25,4,1,4,0,2,0
46,2,1,622647.81,1,0,2,0,2,1
52,2,3,825456.42,1,1,2,1,2,0
38,1,4,96957,4,1,4,0,2,0
34,2,1,1181706.84,4,1,1,1,1,0
40,2,2,70092,2,1,2,1,1,0
49,1,4,1188720.54,3,1,1,1,1,0
33,1,2,175581,2,1,1,1,2,0
52,2,1,987165.63,3,1,1,1,3,0
42,2,3,1436661.45,1,0,1,1,3,1
59,1,2,403687.35,4,0,2,1,1,1
32,1,3,888908.94,2,1,1,0,2,0
44,2,2,714255.21,1,0,4,1,3,1
58,2,1,172411.11,4,0,2,0,1,0
39,1,4,1168172.91,2,0,1,1,3,1
33,2,4,659289.78,4,0,2,1,1,0
43,2,1,420766.65,4,0,2,1,2,0
33,2,3,503830.8,0,1,2,0,2,0
38,1,2,697860.81,2,0,4,1,1,0
38,2,1,1591276.5,4,0,1,1,1,1
29,1,1,356999.85,1,1,2,1,1,0
42,2,4,678164.67,4,1,2,1,2,0
36,2,4,914917.86,2,0,2,1,2,1
39,2,3,10044,1,1,1,1,3,0
28,1,1,1754440.83,2,0,1,1,2,0
29,2,1,1028951.37,4,1,2,1,1,0
58,2,3,1099085.85,0,1,1,1,3,1
57,1,2,1416873.42,0,1,1,0,1,0
41,1,1,681609.96,1,0,2,1,1,0
32,1,4,593064.9,2,1,2,1,1,0
41,2,1,579541.95,0,1,2,1,2,0
34,1,3,522696.6,0,1,1,1,2,0
25,1,3,474010.56,0,1,1,0,1,0
60,1,3,732793.32,4,1,2,1,3,0
46,1,2,130896,2,0,2,1,1,0
54,2,1,507064.68,1,1,2,1,1,0
31,2,3,1311722.91,2,1,2,1,2,0
31,2,2,67131,0,1,2,1,2,0
36,2,2,762918.84,4,1,1,1,3,0
33,1,3,911714.76,5,0,2,1,1,0
40,1,2,1371757.05,2,0,1,1,1,0
54,1,3,1360228.41,3,0,1,1,2,1
26,1,3,113220,2,0,2,1,1,1
47,1,3,243360.45,4,0,2,1,3,0
34,1,1,1861840.26,4,1,1,1,2,0
33,1,2,1303800.21,2,1,2,0,1,0
38,1,4,90873,2,1,2,0,2,0
32,1,3,1065769.29,0,1,2,1,2,0
39,2,2,43245,4,1,2,0,1,0
44,2,3,1523075.58,0,0,1,1,1,1
51,2,1,310344.3,0,0,2,0,2,0
39,1,3,946126.44,0,0,1,1,1,1
41,1,2,2436615.81,4,1,4,0,2,0
38,2,2,932209.65,2,1,1,0,2,0
35,1,3,1518913.35,2,0,1,1,1,1
45,2,4,1006895.79,1,0,2,0,2,0
54,1,4,1481762.43,1,1,2,1,1,1
52,2,1,486406.44,0,1,2,1,1,0
47,2,3,1055302.29,1,0,2,1,2,0
41,1,1,959294.34,0,0,1,0,2,0
42,2,3,171648,4,0,2,1,3,1
39,1,1,588507.12,3,0,1,1,2,1
30,2,2,1059563.61,5,0,1,1,1,1
52,1,2,635637.24,2,0,1,1,2,0
38,2,1,561353.04,3,0,2,1,3,1
30,1,1,483965.64,0,0,2,0,2,1
38,2,2,1547519.04,1,1,1,1,1,0
36,2,3,855535.68,1,1,1,1,1,1
28,1,2,104391,2,1,1,1,2,0
42,1,2,1802395.98,1,0,1,1,1,0
27,1,4,577007.37,2,0,2,0,1,0
54,1,3,81202.5,1,0,2,1,2,0
36,2,2,439186.95,2,0,2,0,1,1
38,1,1,405356.22,2,0,2,0,1,1
33,2,3,169425,1,0,1,1,1,0
25,1,3,1330605.81,3,0,1,1,1,0
46,2,3,57915,4,1,4,1,2,0
40,1,2,495548.55,2,1,2,1,3,1
34,2,1,678744.27,4,0,2,1,1,0
37,1,3,730279.17,2,1,1,0,2,0
32,1,3,683890.83,3,1,2,1,1,0
32,2,1,163358.19,0,1,1,0,1,0
56,2,1,138825,1,1,2,0,3,1
32,1,1,1009113.48,1,1,2,0,2,0
28,1,3,626815.35,2,1,2,1,2,0
28,1,2,97731,4,1,1,1,3,0
40,2,2,170073,1,1,2,1,1,0
48,1,3,1124793.99,3,0,1,0,2,0
65,2,3,95697.63,3,1,2,0,3,0
29,2,2,551130.21,3,1,2,0,1,0
46,2,2,545475.78,1,0,1,0,3,0
45,2,4,1194549.21,1,0,2,1,1,0
29,2,1,818388.09,1,0,1,1,1,0
64,1,1,326380.41,3,1,2,1,3,1
51,1,2,1462585.77,1,0,1,0,1,0
25,2,3,175140,2,1,2,1,1,0
49,2,2,471017.61,5,1,2,1,1,0
35,2,3,1275812.82,3,1,2,0,3,0
42,2,4,1916084.61,4,0,1,0,2,1
52,1,4,675366.21,0,1,1,0,3,0
40,1,2,975916.44,2,0,1,1,1,0
39,1,1,576946.17,1,1,2,1,1,0
34,1,4,154350,0,0,2,0,1,1
50,1,2,818487.54,4,0,1,0,2,0
32,1,2,1201972.14,0,1,1,1,3,1
39,1,3,294499.62,4,1,1,0,1,0
66,2,1,1056838.5,3,0,2,1,2,0
29,2,3,1179239.4,3,0,1,0,1,0
51,1,2,356535.45,5,1,1,0,3,0
54,2,2,828741.78,1,1,1,1,3,0
46,1,2,152694,3,0,2,1,3,0
35,2,4,1356318,2,1,1,0,2,0
45,2,3,1353342.87,4,0,1,1,1,0
49,1,4,1006285.86,4,0,2,1,1,0
60,2,2,410804.55,1,1,2,1,1,0
29,1,2,451683.81,1,0,2,1,3,0
42,1,4,1002810.42,4,1,2,1,1,1
54,2,2,133722,2,1,1,0,1,1
34,1,1,865281.96,0,0,2,1,3,1
56,2,3,125550,3,0,2,0,1,0
38,1,4,548562.69,1,0,1,1,1,0
41,1,4,738589.68,4,1,1,1,2,0
42,1,4,739865.97,0,1,1,1,1,0
38,1,4,770421.87,1,1,2,0,3,0
27,1,1,521645.4,0,1,1,0,1,0
46,2,3,809417.16,2,1,2,1,1,0
35,2,4,676580.94,3,1,2,0,3,0
35,2,4,582206.76,0,0,2,1,3,0
41,2,3,183228.66,3,1,1,1,2,1
37,1,1,1212418.08,0,0,1,0,2,0
38,2,4,1130310,4,0,2,1,1,1
55,2,3,249704.01,3,0,2,1,1,0
37,2,1,729031.86,4,1,2,1,2,0
67,2,4,179604,3,1,2,1,3,0
36,2,4,2010583.71,1,1,1,1,2,0
32,2,2,120933,4,1,4,0,2,1
26,1,2,1704511.35,0,0,2,1,1,0
38,2,2,937347.21,1,1,2,1,3,0
39,2,4,1852638.03,1,1,1,0,1,0
33,1,1,980873.1,2,1,4,0,1,0
28,1,4,1080539.01,4,0,1,0,2,1
30,1,3,655329.96,2,0,2,1,2,0
30,1,4,655825.68,1,0,1,0,1,0
49,1,2,901207.89,2,1,1,1,2,1
32,1,3,711059.13,2,1,1,1,1,0
30,1,1,726203.43,2,0,2,0,1,0
40,1,4,580020.03,0,1,1,0,2,1
42,1,3,750165.93,0,0,1,0,1,1
48,2,2,581534.1,2,1,2,1,3,0
41,2,4,1515801.24,0,0,2,1,3,1
34,1,2,1546731,2,1,2,1,3,0
36,1,3,981314.46,3,0,1,0,1,1
36,2,1,672849.45,3,1,2,1,1,0
45,1,3,1496949.66,4,1,1,1,2,0
47,2,2,1729327.95,1,0,1,1,2,0
45,1,2,265481.73,4,0,4,1,3,0
50,1,3,566400.51,4,0,1,0,2,1
28,1,3,627965.01,2,1,2,1,2,0
39,2,4,832595.04,1,1,2,0,1,0
31,2,1,82863,2,1,2,1,2,0
42,2,2,243656.28,2,0,2,1,2,1
52,1,2,1747467.54,3,0,1,1,3,0
40,2,2,1909242.72,1,0,2,1,3,0
44,2,1,818834.85,4,1,2,1,2,0
44,2,4,625287.78,1,0,1,1,1,1
35,1,4,1048997.97,3,0,2,0,2,0
38,1,2,199747.35,0,0,2,1,2,0
52,2,2,657570.6,3,1,1,1,1,1
46,2,3,71577,0,1,2,1,1,0
34,2,1,461388.87,3,0,1,0,1,1
51,2,4,213857.1,4,1,2,1,2,0
41,2,2,460139.13,1,1,1,1,1,0
48,2,1,2180047.59,3,0,1,1,1,0
36,2,2,1458114.3,2,1,1,1,1,0
